"ISO3"	"FRACOUNTRYCODE"	"COUNTRY"	"FRACATCODE"	"FRACAT"	"YEAR"	"VALUE"
"BRA"	206	"Brazil"	2	"Other land"	2010	269218
"VGB"	183	"British Virgin Islands"	2	"Other land"	2000	9.65
"VGB"	183	"British Virgin Islands"	0	"Forest"	2000	3.67
"VGB"	183	"British Virgin Islands"	1	"Inland water"	2005	0
"VGB"	183	"British Virgin Islands"	1	"Inland water"	1990	0
"VGB"	183	"British Virgin Islands"	1	"Inland water"	2010	0
"VGB"	183	"British Virgin Islands"	0	"Forest"	2010	3.64
"VGB"	183	"British Virgin Islands"	1	"Inland water"	2000	0
"VGB"	183	"British Virgin Islands"	3	"Other wooded land"	2005	1.68
"VGB"	183	"British Virgin Islands"	2	"Other land"	2005	9.66
"VGB"	183	"British Virgin Islands"	3	"Other wooded land"	1990	1.68
"VGB"	183	"British Virgin Islands"	3	"Other wooded land"	2010	1.68
"VGB"	183	"British Virgin Islands"	3	"Other wooded land"	2000	1.68
"VGB"	183	"British Virgin Islands"	2	"Other land"	2010	9.68
"VGB"	183	"British Virgin Islands"	0	"Forest"	1990	3.71
"VGB"	183	"British Virgin Islands"	0	"Forest"	2005	3.66
"VGB"	183	"British Virgin Islands"	2	"Other land"	1990	9.61
"BRN"	81	"Brunei Darussalam"	1	"Inland water"	2005	50
"BRN"	81	"Brunei Darussalam"	1	"Inland water"	1990	50
"BRN"	81	"Brunei Darussalam"	2	"Other land"	2005	90
"BRN"	81	"Brunei Darussalam"	3	"Other wooded land"	2010	50
"BRN"	81	"Brunei Darussalam"	2	"Other land"	2000	83
"BRN"	81	"Brunei Darussalam"	2	"Other land"	2010	97
"BRN"	81	"Brunei Darussalam"	3	"Other wooded land"	1990	43
"BRN"	81	"Brunei Darussalam"	1	"Inland water"	2010	50
"BRN"	81	"Brunei Darussalam"	1	"Inland water"	2000	50
"BRN"	81	"Brunei Darussalam"	0	"Forest"	2000	397
"BRN"	81	"Brunei Darussalam"	0	"Forest"	1990	413
"BRN"	81	"Brunei Darussalam"	0	"Forest"	2010	380
"BRN"	81	"Brunei Darussalam"	2	"Other land"	1990	71
"BRN"	81	"Brunei Darussalam"	0	"Forest"	2005	389
"BRN"	81	"Brunei Darussalam"	3	"Other wooded land"	2005	48
"BRN"	81	"Brunei Darussalam"	3	"Other wooded land"	2000	47
"BGR"	146	"Bulgaria"	2	"Other land"	2005	7187
"BGR"	146	"Bulgaria"	1	"Inland water"	1990	36
"BGR"	146	"Bulgaria"	3	"Other wooded land"	1990	130
"BGR"	146	"Bulgaria"	0	"Forest"	2000	3375
"BGR"	146	"Bulgaria"	1	"Inland water"	2005	236
"BGR"	146	"Bulgaria"	2	"Other land"	1990	7606
"BGR"	146	"Bulgaria"	3	"Other wooded land"	2000	105
"BGR"	146	"Bulgaria"	2	"Other land"	2000	7583
"BGR"	146	"Bulgaria"	3	"Other wooded land"	2005	26
"BGR"	146	"Bulgaria"	0	"Forest"	2010	3927
"BGR"	146	"Bulgaria"	1	"Inland water"	2000	36
"BGR"	146	"Bulgaria"	0	"Forest"	1990	3327
"BGR"	146	"Bulgaria"	3	"Other wooded land"	2010	0
"BGR"	146	"Bulgaria"	0	"Forest"	2005	3651
"BGR"	146	"Bulgaria"	2	"Other land"	2010	6937
"BGR"	146	"Bulgaria"	1	"Inland water"	2010	236
"BFA"	63	"Burkina Faso"	3	"Other wooded land"	2000	5435
"BFA"	63	"Burkina Faso"	0	"Forest"	2005	5949
"BFA"	63	"Burkina Faso"	3	"Other wooded land"	1990	5861
"BFA"	63	"Burkina Faso"	1	"Inland water"	2010	40
"BFA"	63	"Burkina Faso"	2	"Other land"	2000	15677
"BFA"	63	"Burkina Faso"	2	"Other land"	2005	16189
"BFA"	63	"Burkina Faso"	0	"Forest"	2010	5649
"BFA"	63	"Burkina Faso"	3	"Other wooded land"	2010	5009
"BFA"	63	"Burkina Faso"	0	"Forest"	2000	6248
"BFA"	63	"Burkina Faso"	2	"Other land"	1990	14652
"BFA"	63	"Burkina Faso"	0	"Forest"	1990	6847
"BFA"	63	"Burkina Faso"	1	"Inland water"	2005	40
"BFA"	63	"Burkina Faso"	2	"Other land"	2010	16702
"BFA"	63	"Burkina Faso"	1	"Inland water"	1990	40
"BFA"	63	"Burkina Faso"	1	"Inland water"	2000	40
"BFA"	63	"Burkina Faso"	3	"Other wooded land"	2005	5222
"BDI"	4	"Burundi"	1	"Inland water"	2010	215
"BDI"	4	"Burundi"	0	"Forest"	2005	181
"BDI"	4	"Burundi"	2	"Other land"	1990	1557
"BDI"	4	"Burundi"	0	"Forest"	2010	172
"BDI"	4	"Burundi"	2	"Other land"	2005	1665
"BDI"	4	"Burundi"	3	"Other wooded land"	2010	722
"BDI"	4	"Burundi"	2	"Other land"	2000	1648
"BDI"	4	"Burundi"	1	"Inland water"	1990	215
"BDI"	4	"Burundi"	3	"Other wooded land"	2005	722
"BDI"	4	"Burundi"	0	"Forest"	1990	289
"BDI"	4	"Burundi"	2	"Other land"	2010	1674
"BDI"	4	"Burundi"	1	"Inland water"	2005	215
"BDI"	4	"Burundi"	3	"Other wooded land"	1990	722
"BDI"	4	"Burundi"	0	"Forest"	2000	198
"BDI"	4	"Burundi"	3	"Other wooded land"	2000	722
"BDI"	4	"Burundi"	1	"Inland water"	2000	215
"KHM"	38	"Cambodia"	1	"Inland water"	2010	452
"KHM"	38	"Cambodia"	3	"Other wooded land"	2010	133
"KHM"	38	"Cambodia"	3	"Other wooded land"	2005	133
"KHM"	38	"Cambodia"	0	"Forest"	1990	12944
"KHM"	38	"Cambodia"	2	"Other land"	2010	7425
"KHM"	38	"Cambodia"	3	"Other wooded land"	2000	300
"KHM"	38	"Cambodia"	3	"Other wooded land"	1990	335
"KHM"	38	"Cambodia"	2	"Other land"	1990	4373
"KHM"	38	"Cambodia"	0	"Forest"	2010	10094
"KHM"	38	"Cambodia"	2	"Other land"	2000	5805
"KHM"	38	"Cambodia"	0	"Forest"	2000	11546
"KHM"	38	"Cambodia"	1	"Inland water"	2005	452
"KHM"	38	"Cambodia"	1	"Inland water"	1990	452
"KHM"	38	"Cambodia"	0	"Forest"	2005	10731
"KHM"	38	"Cambodia"	2	"Other land"	2005	6788
"KHM"	38	"Cambodia"	1	"Inland water"	2000	452
"CMR"	5	"Cameroon"	1	"Inland water"	2000	273
"CMR"	5	"Cameroon"	2	"Other land"	2010	14640
"CMR"	5	"Cameroon"	2	"Other land"	1990	10240
"CMR"	5	"Cameroon"	3	"Other wooded land"	1990	12715
"CMR"	5	"Cameroon"	0	"Forest"	2000	22116
"CMR"	5	"Cameroon"	2	"Other land"	2005	13540
"CMR"	5	"Cameroon"	3	"Other wooded land"	2000	12715
"CMR"	5	"Cameroon"	1	"Inland water"	2010	273
"CMR"	5	"Cameroon"	0	"Forest"	2005	21016
"CMR"	5	"Cameroon"	3	"Other wooded land"	2010	12715
"CMR"	5	"Cameroon"	0	"Forest"	1990	24316
"CMR"	5	"Cameroon"	3	"Other wooded land"	2005	12715
"CMR"	5	"Cameroon"	0	"Forest"	2010	19916
"CMR"	5	"Cameroon"	2	"Other land"	2000	12440
"CMR"	5	"Cameroon"	1	"Inland water"	1990	273
"CMR"	5	"Cameroon"	1	"Inland water"	2005	273
"CAN"	203	"Canada"	2	"Other land"	2010	507266
"CAN"	203	"Canada"	2	"Other land"	2000	507266
"CAN"	203	"Canada"	3	"Other wooded land"	2000	91951
"CAN"	203	"Canada"	2	"Other land"	2005	507266
"CAN"	203	"Canada"	1	"Inland water"	2010	89116
"CAN"	203	"Canada"	0	"Forest"	2005	310134
"CAN"	203	"Canada"	0	"Forest"	1990	310134
"CAN"	203	"Canada"	1	"Inland water"	2000	89116
"CAN"	203	"Canada"	3	"Other wooded land"	2005	91951
"CAN"	203	"Canada"	0	"Forest"	2010	310134
"CAN"	203	"Canada"	3	"Other wooded land"	2010	91951
"CAN"	203	"Canada"	3	"Other wooded land"	1990	91951
"CAN"	203	"Canada"	1	"Inland water"	1990	89116
"CAN"	203	"Canada"	1	"Inland water"	2005	89116
"CAN"	203	"Canada"	0	"Forest"	2000	310134
"CAN"	203	"Canada"	2	"Other land"	1990	507266
"CPV"	64	"Cape Verde"	2	"Other land"	2005	319.41
"CPV"	64	"Cape Verde"	0	"Forest"	1990	57.75
"CPV"	64	"Cape Verde"	0	"Forest"	2005	83.59
"CPV"	64	"Cape Verde"	3	"Other wooded land"	2010	0
"CPV"	64	"Cape Verde"	1	"Inland water"	2010	0
"CPV"	64	"Cape Verde"	2	"Other land"	2010	317.91
"CPV"	64	"Cape Verde"	0	"Forest"	2010	85.09
"CPV"	64	"Cape Verde"	1	"Inland water"	2005	0
"CPV"	64	"Cape Verde"	1	"Inland water"	2000	0
"CPV"	64	"Cape Verde"	3	"Other wooded land"	1990	0
"CPV"	64	"Cape Verde"	3	"Other wooded land"	2005	0
"CPV"	64	"Cape Verde"	3	"Other wooded land"	2000	0
"CPV"	64	"Cape Verde"	1	"Inland water"	1990	0
"CPV"	64	"Cape Verde"	2	"Other land"	1990	345.25
"CPV"	64	"Cape Verde"	2	"Other land"	2000	320.91
"CPV"	64	"Cape Verde"	0	"Forest"	2000	82.09
"CYM"	184	"Cayman Islands"	0	"Forest"	2005	12.7
"CYM"	184	"Cayman Islands"	1	"Inland water"	2005	0.4
"CYM"	184	"Cayman Islands"	3	"Other wooded land"	2005	0
"CYM"	184	"Cayman Islands"	2	"Other land"	2005	12.9
"CYM"	184	"Cayman Islands"	2	"Other land"	1990	12.9
"CYM"	184	"Cayman Islands"	1	"Inland water"	2010	0.4
"CYM"	184	"Cayman Islands"	0	"Forest"	2000	12.7
"CYM"	184	"Cayman Islands"	3	"Other wooded land"	1990	0
"CYM"	184	"Cayman Islands"	1	"Inland water"	2000	0.4
"CYM"	184	"Cayman Islands"	2	"Other land"	2010	12.9
"CYM"	184	"Cayman Islands"	3	"Other wooded land"	2000	0
"CYM"	184	"Cayman Islands"	0	"Forest"	1990	12.7
"CYM"	184	"Cayman Islands"	0	"Forest"	2010	12.7
"CYM"	184	"Cayman Islands"	2	"Other land"	2000	12.9
"CYM"	184	"Cayman Islands"	1	"Inland water"	1990	0.4
"CYM"	184	"Cayman Islands"	3	"Other wooded land"	2010	0
"CAF"	6	"Central African Republic"	0	"Forest"	2005	22755
"CAF"	6	"Central African Republic"	1	"Inland water"	2005	0
"CAF"	6	"Central African Republic"	2	"Other land"	2005	29423
"CAF"	6	"Central African Republic"	1	"Inland water"	2010	0
"CAF"	6	"Central African Republic"	0	"Forest"	2000	22903
"CAF"	6	"Central African Republic"	3	"Other wooded land"	1990	10122
"CAF"	6	"Central African Republic"	3	"Other wooded land"	2010	10122
"CAF"	6	"Central African Republic"	0	"Forest"	1990	23203
"CAF"	6	"Central African Republic"	3	"Other wooded land"	2000	10122
"CAF"	6	"Central African Republic"	2	"Other land"	2000	29275
"CAF"	6	"Central African Republic"	2	"Other land"	2010	29573
"CAF"	6	"Central African Republic"	2	"Other land"	1990	28975
"CAF"	6	"Central African Republic"	0	"Forest"	2010	22605
"CAF"	6	"Central African Republic"	1	"Inland water"	2000	0
"CAF"	6	"Central African Republic"	1	"Inland water"	1990	0
"CAF"	6	"Central African Republic"	3	"Other wooded land"	2005	10122
"TCD"	65	"Chad"	2	"Other land"	2000	104145
"TCD"	65	"Chad"	1	"Inland water"	2000	2480
"TCD"	65	"Chad"	2	"Other land"	2010	105548
"TCD"	65	"Chad"	1	"Inland water"	2005	2480
"TCD"	65	"Chad"	2	"Other land"	1990	102740
"TCD"	65	"Chad"	0	"Forest"	2010	11525
"TCD"	65	"Chad"	1	"Inland water"	2010	2480
"TCD"	65	"Chad"	3	"Other wooded land"	2000	9458
"TCD"	65	"Chad"	1	"Inland water"	1990	2480
"TCD"	65	"Chad"	3	"Other wooded land"	2010	8847
"TCD"	65	"Chad"	2	"Other land"	2005	104847
"TCD"	65	"Chad"	0	"Forest"	2005	11921
"TCD"	65	"Chad"	0	"Forest"	1990	13110
"TCD"	65	"Chad"	0	"Forest"	2000	12317
"TCD"	65	"Chad"	3	"Other wooded land"	2005	9152
"TCD"	65	"Chad"	3	"Other wooded land"	1990	10070
"CHL"	216	"Chile"	3	"Other wooded land"	2010	14658
"CHL"	216	"Chile"	1	"Inland water"	2000	783
"CHL"	216	"Chile"	1	"Inland water"	2005	783
"CHL"	216	"Chile"	0	"Forest"	2010	16231
"CHL"	216	"Chile"	2	"Other land"	2000	44325
"CHL"	216	"Chile"	0	"Forest"	1990	15263
"CHL"	216	"Chile"	3	"Other wooded land"	2005	14674
"CHL"	216	"Chile"	0	"Forest"	2000	15834
"CHL"	216	"Chile"	3	"Other wooded land"	2000	14721
"CHL"	216	"Chile"	1	"Inland water"	1990	783
"CHL"	216	"Chile"	2	"Other land"	2005	44163
"CHL"	216	"Chile"	0	"Forest"	2005	16043
"CHL"	216	"Chile"	2	"Other land"	2010	43991
"CHL"	216	"Chile"	1	"Inland water"	2010	783
"CHL"	216	"Chile"	3	"Other wooded land"	1990	15063
"CHL"	216	"Chile"	2	"Other land"	1990	44554
"CHN"	102	"China"	3	"Other wooded land"	2000	97683.1
"CHN"	102	"China"	1	"Inland water"	2005	17470
"CHN"	102	"China"	3	"Other wooded land"	2010	102011.8
"CHN"	102	"China"	0	"Forest"	2010	206860.6
"CHN"	102	"China"	3	"Other wooded land"	2005	104332.9
"CHN"	102	"China"	0	"Forest"	2000	177000.5
"CHN"	102	"China"	2	"Other land"	2000	667846.4
"CHN"	102	"China"	1	"Inland water"	2000	17470
"CHN"	102	"China"	1	"Inland water"	1990	17470
"CHN"	102	"China"	2	"Other land"	2005	645153.2
"CHN"	102	"China"	0	"Forest"	2005	193043.9
"CHN"	102	"China"	3	"Other wooded land"	1990	101497.7
"CHN"	102	"China"	0	"Forest"	1990	157140.6
"CHN"	102	"China"	1	"Inland water"	2010	17470
"CHN"	102	"China"	2	"Other land"	1990	683891.7
"CHN"	102	"China"	2	"Other land"	2010	633657.6
"COL"	207	"Colombia"	0	"Forest"	2000	61509
"COL"	207	"Colombia"	1	"Inland water"	2005	3225
"COL"	207	"Colombia"	3	"Other wooded land"	2005	22727
"COL"	207	"Colombia"	2	"Other land"	2010	27724
"COL"	207	"Colombia"	1	"Inland water"	1990	3225
"COL"	207	"Colombia"	3	"Other wooded land"	2010	22727
"COL"	207	"Colombia"	0	"Forest"	2010	60499
"COL"	207	"Colombia"	1	"Inland water"	2000	3225
"COL"	207	"Colombia"	2	"Other land"	2005	27219
"COL"	207	"Colombia"	3	"Other wooded land"	1990	22727
"COL"	207	"Colombia"	3	"Other wooded land"	2000	22727
"COL"	207	"Colombia"	0	"Forest"	2005	61004
"COL"	207	"Colombia"	2	"Other land"	2000	26714
"COL"	207	"Colombia"	0	"Forest"	1990	62519
"COL"	207	"Colombia"	1	"Inland water"	2010	3225
"COL"	207	"Colombia"	2	"Other land"	1990	25704
"COM"	22	"Comoros"	3	"Other wooded land"	2005	0
"COM"	22	"Comoros"	3	"Other wooded land"	2010	0
"COM"	22	"Comoros"	2	"Other land"	2000	178
"COM"	22	"Comoros"	0	"Forest"	2010	3
"COM"	22	"Comoros"	0	"Forest"	2005	5
"COM"	22	"Comoros"	1	"Inland water"	2000	0
"COM"	22	"Comoros"	2	"Other land"	2005	181
"COM"	22	"Comoros"	3	"Other wooded land"	2000	0
"COM"	22	"Comoros"	2	"Other land"	1990	174
"COM"	22	"Comoros"	2	"Other land"	2010	183
"COM"	22	"Comoros"	0	"Forest"	2000	8
"COM"	22	"Comoros"	3	"Other wooded land"	1990	0
"COM"	22	"Comoros"	1	"Inland water"	1990	0
"COM"	22	"Comoros"	0	"Forest"	1990	12
"COM"	22	"Comoros"	1	"Inland water"	2005	0
"COM"	22	"Comoros"	1	"Inland water"	2010	0
"COG"	7	"Congo"	0	"Forest"	2010	22411
"COG"	7	"Congo"	2	"Other land"	1990	775
"COG"	7	"Congo"	3	"Other wooded land"	2005	10547
"COG"	7	"Congo"	1	"Inland water"	2000	50
"COG"	7	"Congo"	3	"Other wooded land"	1990	10649
"COG"	7	"Congo"	1	"Inland water"	1990	50
"COG"	7	"Congo"	0	"Forest"	1990	22726
"COG"	7	"Congo"	1	"Inland water"	2005	50
"COG"	7	"Congo"	2	"Other land"	2010	1226
"COG"	7	"Congo"	2	"Other land"	2005	1132
"COG"	7	"Congo"	3	"Other wooded land"	2010	10513
"COG"	7	"Congo"	2	"Other land"	2000	1013
"COG"	7	"Congo"	3	"Other wooded land"	2000	10581
"COG"	7	"Congo"	0	"Forest"	2000	22556
"COG"	7	"Congo"	1	"Inland water"	2010	50
"COG"	7	"Congo"	0	"Forest"	2005	22471
"COK"	110	"Cook Islands"	0	"Forest"	2010	15.5
"COK"	110	"Cook Islands"	3	"Other wooded land"	1990	0
"COK"	110	"Cook Islands"	2	"Other land"	1990	9.1
"COK"	110	"Cook Islands"	0	"Forest"	1990	14.9
"COK"	110	"Cook Islands"	1	"Inland water"	2000	0
"COK"	110	"Cook Islands"	3	"Other wooded land"	2000	0
"COK"	110	"Cook Islands"	0	"Forest"	2000	15.5
"COK"	110	"Cook Islands"	2	"Other land"	2005	8.5
"COK"	110	"Cook Islands"	1	"Inland water"	2010	0
"COK"	110	"Cook Islands"	1	"Inland water"	2005	0
"COK"	110	"Cook Islands"	3	"Other wooded land"	2005	0
"COK"	110	"Cook Islands"	2	"Other land"	2010	8.5
"COK"	110	"Cook Islands"	3	"Other wooded land"	2010	0
"COK"	110	"Cook Islands"	1	"Inland water"	1990	0
"COK"	110	"Cook Islands"	2	"Other land"	2000	8.5
"COK"	110	"Cook Islands"	0	"Forest"	2005	15.5
"CRI"	172	"Costa Rica"	3	"Other wooded land"	1990	15
"CRI"	172	"Costa Rica"	0	"Forest"	1990	2564
"CRI"	172	"Costa Rica"	1	"Inland water"	2010	4
"CRI"	172	"Costa Rica"	2	"Other land"	1990	2527
"CRI"	172	"Costa Rica"	0	"Forest"	2000	2376
"CRI"	172	"Costa Rica"	2	"Other land"	2010	2489
"CRI"	172	"Costa Rica"	3	"Other wooded land"	2010	12
"CRI"	172	"Costa Rica"	1	"Inland water"	2000	4
"CRI"	172	"Costa Rica"	3	"Other wooded land"	2005	11
"CRI"	172	"Costa Rica"	0	"Forest"	2010	2605
"CRI"	172	"Costa Rica"	2	"Other land"	2000	2720
"CRI"	172	"Costa Rica"	2	"Other land"	2005	2604
"CRI"	172	"Costa Rica"	3	"Other wooded land"	2000	10
"CRI"	172	"Costa Rica"	1	"Inland water"	2005	4
"CRI"	172	"Costa Rica"	0	"Forest"	2005	2491
"CRI"	172	"Costa Rica"	1	"Inland water"	1990	4
"CIV"	75	"Cote d'Ivoire"	3	"Other wooded land"	1990	2675
"CIV"	75	"Cote d'Ivoire"	1	"Inland water"	2000	446
"CIV"	75	"Cote d'Ivoire"	0	"Forest"	2005	10405
"CIV"	75	"Cote d'Ivoire"	3	"Other wooded land"	2000	2662
"CIV"	75	"Cote d'Ivoire"	2	"Other land"	1990	18903
"CIV"	75	"Cote d'Ivoire"	1	"Inland water"	1990	446
"CIV"	75	"Cote d'Ivoire"	2	"Other land"	2005	18769
"CIV"	75	"Cote d'Ivoire"	3	"Other wooded land"	2005	2626
"CIV"	75	"Cote d'Ivoire"	0	"Forest"	2000	10328
"CIV"	75	"Cote d'Ivoire"	0	"Forest"	1990	10222
"CIV"	75	"Cote d'Ivoire"	0	"Forest"	2010	10403
"CIV"	75	"Cote d'Ivoire"	1	"Inland water"	2010	446
"CIV"	75	"Cote d'Ivoire"	2	"Other land"	2000	18810
"CIV"	75	"Cote d'Ivoire"	1	"Inland water"	2005	446
"CIV"	75	"Cote d'Ivoire"	3	"Other wooded land"	2010	2590
"CIV"	75	"Cote d'Ivoire"	2	"Other land"	2010	18807
"HRV"	147	"Croatia"	0	"Forest"	1990	1850
"HRV"	147	"Croatia"	3	"Other wooded land"	1990	277
"HRV"	147	"Croatia"	2	"Other land"	2010	3118
"HRV"	147	"Croatia"	1	"Inland water"	2010	62
"HRV"	147	"Croatia"	2	"Other land"	1990	3465
"HRV"	147	"Croatia"	1	"Inland water"	2000	62
"HRV"	147	"Croatia"	0	"Forest"	2000	1885
"HRV"	147	"Croatia"	0	"Forest"	2010	1920
"HRV"	147	"Croatia"	3	"Other wooded land"	2010	554
"HRV"	147	"Croatia"	3	"Other wooded land"	2000	415
"HRV"	147	"Croatia"	3	"Other wooded land"	2005	484
"HRV"	147	"Croatia"	1	"Inland water"	2005	62
"HRV"	147	"Croatia"	0	"Forest"	2005	1903
"HRV"	147	"Croatia"	2	"Other land"	2005	3205
"HRV"	147	"Croatia"	1	"Inland water"	1990	62
"HRV"	147	"Croatia"	2	"Other land"	2000	3292
"CUB"	185	"Cuba"	2	"Other land"	2010	7813
"CUB"	185	"Cuba"	0	"Forest"	2010	2870
"CUB"	185	"Cuba"	3	"Other wooded land"	1990	254
"CUB"	185	"Cuba"	3	"Other wooded land"	2005	388
"CUB"	185	"Cuba"	1	"Inland water"	2000	104
"CUB"	185	"Cuba"	3	"Other wooded land"	2000	264
"CUB"	185	"Cuba"	2	"Other land"	2005	7897
"CUB"	185	"Cuba"	1	"Inland water"	1990	104
"CUB"	185	"Cuba"	1	"Inland water"	2005	104
"CUB"	185	"Cuba"	0	"Forest"	2005	2697
"CUB"	185	"Cuba"	1	"Inland water"	2010	104
"CUB"	185	"Cuba"	2	"Other land"	1990	8670
"CUB"	185	"Cuba"	2	"Other land"	2000	8283
"CUB"	185	"Cuba"	3	"Other wooded land"	2010	299
"CUB"	185	"Cuba"	0	"Forest"	2000	2435
"CUB"	185	"Cuba"	0	"Forest"	1990	2058
"CYP"	88	"Cyprus"	1	"Inland water"	2000	1
"CYP"	88	"Cyprus"	3	"Other wooded land"	2005	213.865
"CYP"	88	"Cyprus"	2	"Other land"	2010	537.103
"CYP"	88	"Cyprus"	0	"Forest"	2010	173.182
"CYP"	88	"Cyprus"	2	"Other land"	1990	568.04
"CYP"	88	"Cyprus"	1	"Inland water"	2005	1
"CYP"	88	"Cyprus"	3	"Other wooded land"	2000	213.86
"CYP"	88	"Cyprus"	1	"Inland water"	1990	1
"CYP"	88	"Cyprus"	3	"Other wooded land"	1990	195
"CYP"	88	"Cyprus"	0	"Forest"	1990	161.11
"CYP"	88	"Cyprus"	0	"Forest"	2005	172.851
"CYP"	88	"Cyprus"	2	"Other land"	2005	537.434
"CYP"	88	"Cyprus"	2	"Other land"	2000	538.68
"CYP"	88	"Cyprus"	3	"Other wooded land"	2010	213.865
"CYP"	88	"Cyprus"	1	"Inland water"	2010	1
"CYP"	88	"Cyprus"	0	"Forest"	2000	171.61
"CZE"	148	"Czech Republic"	1	"Inland water"	2000	160
"CZE"	148	"Czech Republic"	0	"Forest"	2005	2647
"CZE"	148	"Czech Republic"	3	"Other wooded land"	2000	0
"CZE"	148	"Czech Republic"	1	"Inland water"	2005	161
"CZE"	148	"Czech Republic"	0	"Forest"	1990	2629
"CZE"	148	"Czech Republic"	0	"Forest"	2010	2657
"CZE"	148	"Czech Republic"	3	"Other wooded land"	1990	0
"CZE"	148	"Czech Republic"	2	"Other land"	1990	5098
"CZE"	148	"Czech Republic"	2	"Other land"	2005	5079
"CZE"	148	"Czech Republic"	1	"Inland water"	1990	160
"CZE"	148	"Czech Republic"	2	"Other land"	2000	5090
"CZE"	148	"Czech Republic"	0	"Forest"	2000	2637
"CZE"	148	"Czech Republic"	3	"Other wooded land"	2005	0
"CZE"	148	"Czech Republic"	2	"Other land"	2010	5069
"CZE"	148	"Czech Republic"	1	"Inland water"	2010	161
"CZE"	148	"Czech Republic"	3	"Other wooded land"	2010	0
"PRK"	105	"Democratic People's Republic of Korea"	1	"Inland water"	2000	13
"PRK"	105	"Democratic People's Republic of Korea"	0	"Forest"	2005	6299
"PRK"	105	"Democratic People's Republic of Korea"	1	"Inland water"	2010	13
"PRK"	105	"Democratic People's Republic of Korea"	1	"Inland water"	1990	13
"PRK"	105	"Democratic People's Republic of Korea"	2	"Other land"	2005	5742
"PRK"	105	"Democratic People's Republic of Korea"	3	"Other wooded land"	2010	0
"PRK"	105	"Democratic People's Republic of Korea"	2	"Other land"	1990	3840
"PRK"	105	"Democratic People's Republic of Korea"	0	"Forest"	2000	6933
"PRK"	105	"Democratic People's Republic of Korea"	3	"Other wooded land"	1990	0
"PRK"	105	"Democratic People's Republic of Korea"	3	"Other wooded land"	2005	0
"PRK"	105	"Democratic People's Republic of Korea"	1	"Inland water"	2005	13
"PRK"	105	"Democratic People's Republic of Korea"	2	"Other land"	2000	5108
"PRK"	105	"Democratic People's Republic of Korea"	0	"Forest"	2010	5666
"PRK"	105	"Democratic People's Republic of Korea"	2	"Other land"	2010	6375
"PRK"	105	"Democratic People's Republic of Korea"	0	"Forest"	1990	8201
"PRK"	105	"Democratic People's Republic of Korea"	3	"Other wooded land"	2000	0
"COD"	12	"Democratic Republic of the Congo"	0	"Forest"	2000	157249
"COD"	12	"Democratic Republic of the Congo"	1	"Inland water"	2000	7781
"COD"	12	"Democratic Republic of the Congo"	1	"Inland water"	1990	7781
"COD"	12	"Democratic Republic of the Congo"	2	"Other land"	1990	54829
"COD"	12	"Democratic Republic of the Congo"	3	"Other wooded land"	2000	11513
"COD"	12	"Democratic Republic of the Congo"	0	"Forest"	1990	160363
"COD"	12	"Democratic Republic of the Congo"	3	"Other wooded land"	1990	11513
"COD"	12	"Democratic Republic of the Congo"	3	"Other wooded land"	2005	11513
"COD"	12	"Democratic Republic of the Congo"	2	"Other land"	2005	59500
"COD"	12	"Democratic Republic of the Congo"	3	"Other wooded land"	2010	11513
"COD"	12	"Democratic Republic of the Congo"	2	"Other land"	2000	57943
"COD"	12	"Democratic Republic of the Congo"	0	"Forest"	2010	154135
"COD"	12	"Democratic Republic of the Congo"	1	"Inland water"	2005	7781
"COD"	12	"Democratic Republic of the Congo"	0	"Forest"	2005	155692
"COD"	12	"Democratic Republic of the Congo"	2	"Other land"	2010	61057
"COD"	12	"Democratic Republic of the Congo"	1	"Inland water"	2010	7781
"DNK"	132	"Denmark"	3	"Other wooded land"	2000	136
"DNK"	132	"Denmark"	1	"Inland water"	2000	66
"DNK"	132	"Denmark"	2	"Other land"	2005	3662
"DNK"	132	"Denmark"	1	"Inland water"	1990	66
"DNK"	132	"Denmark"	0	"Forest"	2000	486
"DNK"	132	"Denmark"	3	"Other wooded land"	2005	47
"DNK"	132	"Denmark"	1	"Inland water"	2005	66
"DNK"	132	"Denmark"	2	"Other land"	2000	3622
"DNK"	132	"Denmark"	2	"Other land"	1990	3663
"DNK"	132	"Denmark"	0	"Forest"	2010	544
"DNK"	132	"Denmark"	2	"Other land"	2010	3652
"DNK"	132	"Denmark"	0	"Forest"	1990	445
"DNK"	132	"Denmark"	3	"Other wooded land"	1990	136
"DNK"	132	"Denmark"	1	"Inland water"	2010	67
"DNK"	132	"Denmark"	3	"Other wooded land"	2010	47
"DNK"	132	"Denmark"	0	"Forest"	2005	534
"DJI"	72	"Djibouti"	2	"Other land"	2000	2092
"DJI"	72	"Djibouti"	3	"Other wooded land"	2010	220
"DJI"	72	"Djibouti"	1	"Inland water"	2000	2
"DJI"	72	"Djibouti"	1	"Inland water"	1990	2
"DJI"	72	"Djibouti"	1	"Inland water"	2005	2
"DJI"	72	"Djibouti"	2	"Other land"	2005	2092
"DJI"	72	"Djibouti"	3	"Other wooded land"	1990	220
"DJI"	72	"Djibouti"	3	"Other wooded land"	2005	220
"DJI"	72	"Djibouti"	2	"Other land"	1990	2092
"DJI"	72	"Djibouti"	2	"Other land"	2010	2092
"DJI"	72	"Djibouti"	3	"Other wooded land"	2000	220
"DJI"	72	"Djibouti"	1	"Inland water"	2010	2
